id,name,group,transport,volume,tags,price_min,price_avg,price_max,component,source
turret_par_m_shotgun_01_mk1,PAR M Blast Mortar Turret Mk1,turrets,equipment,1,equipment turret,66593,73993,81392,turret_par_m_shotgun_01_mk1_macro,
turret_par_m_shotgun_02_mk1,PAR M Blast Mortar Turret Mk1,turrets,equipment,1,equipment turret,66593,73993,81392,turret_par_m_shotgun_02_mk1_macro,
turret_tel_l_beam_01_mk1,TEL L Beam Turret Mk1,turrets,equipment,1,equipment turret,58262,64735,71209,turret_tel_l_beam_01_mk1_macro,
turret_tel_l_dumbfire_01_mk1,TEL L Dumbfire Turret Mk1,turrets,equipment,1,equipment missilelauncher turret,44955,49950,54945,turret_tel_l_dumbfire_01_mk1_macro,
turret_tel_l_guided_01_mk1,TEL L Tracking Turret Mk1,turrets,equipment,1,equipment missilelauncher turret,62937,69930,76923,turret_tel_l_guided_01_mk1_macro,
turret_tel_l_laser_01_mk1,TEL L Pulse Turret Mk1,turrets,equipment,1,equipment turret,28292,31435,34579,turret_tel_l_laser_01_mk1_macro,
turret_tel_l_mining_01_mk1,TEL L Mining Turret Mk1,turrets,equipment,1,equipment turret,14985,16650,18315,turret_tel_l_mining_01_mk1_macro,
turret_tel_l_plasma_01_mk1,TEL L Plasma Shard Turret Mk1,turrets,equipment,1,equipment turret,88232,98035,107839,turret_tel_l_plasma_01_mk1_macro,
turret_tel_m_beam_01_mk1,TEL M Beam Turret Mk1,turrets,equipment,1,equipment turret,29131,32368,35604,turret_tel_m_beam_01_mk1_macro,
turret_tel_m_beam_02_mk1,TEL M Beam Turret Mk1,turrets,equipment,1,equipment turret,29131,32368,35604,turret_tel_m_beam_02_mk1_macro,
turret_tel_m_dumbfire_01_mk1,TEL M Dumbfire Turret Mk1,turrets,equipment,1,missilelauncher noplayerblueprint turret,22478,24975,27473,turret_tel_m_dumbfire_01_mk1_macro,
turret_tel_m_dumbfire_02_mk1,TEL M Dumbfire Turret Mk1,turrets,equipment,1,equipment missilelauncher turret,22478,24975,27473,turret_tel_m_dumbfire_02_mk1_macro,
turret_tel_m_gatling_01_mk1,TEL M Bolt Turret Mk1,turrets,equipment,1,equipment turret,36623,40693,44762,turret_tel_m_gatling_01_mk1_macro,
turret_tel_m_gatling_02_mk1,TEL M Bolt Turret Mk1,turrets,equipment,1,equipment turret,36623,40693,44762,turret_tel_m_gatling_02_mk1_macro,
turret_tel_m_guided_01_mk1,TEL M Tracking Turret Mk1,turrets,equipment,1,missilelauncher noplayerblueprint turret,31469,34965,38462,turret_tel_m_guided_01_mk1_macro,
turret_tel_m_guided_02_mk1,TEL M Tracking Turret Mk1,turrets,equipment,1,equipment missilelauncher turret,31469,34965,38462,turret_tel_m_guided_02_mk1_macro,
turret_tel_m_laser_01_mk1,TEL M Pulse Turret Mk1,turrets,equipment,1,equipment turret,14146,15718,17289,turret_tel_m_laser_01_mk1_macro,
turret_tel_m_laser_02_mk1,TEL M Pulse Turret Mk1,turrets,equipment,1,equipment turret,14146,15718,17289,turret_tel_m_laser_02_mk1_macro,
turret_tel_m_mining_01_mk1,TEL M Mining Turret Mk1,turrets,equipment,1,equipment turret,7493,8325,9158,turret_tel_m_mining_01_mk1_macro,
turret_tel_m_mining_02_mk1,TEL M Mining Turret Mk1,turrets,equipment,1,equipment turret,7493,8325,9158,turret_tel_m_mining_02_mk1_macro,
turret_tel_m_plasma_01_mk1,TEL M Plasma Turret Mk1,turrets,equipment,1,equipment turret,51608,57343,63077,turret_tel_m_plasma_01_mk1_macro,
turret_tel_m_plasma_02_mk1,TEL M Plasma Turret Mk1,turrets,equipment,1,equipment turret,51608,57343,63077,turret_tel_m_plasma_02_mk1_macro,
turret_tel_m_shotgun_01_mk1,TEL M Muon Blaster Turret Mk1,turrets,equipment,1,equipment turret,44116,49018,53919,turret_tel_m_shotgun_01_mk1_macro,
turret_tel_m_shotgun_02_mk1,TEL M Muon Blaster Turret Mk1,turrets,equipment,1,equipment turret,44116,49018,53919,turret_tel_m_shotgun_02_mk1_macro,
turret_xen_l_laser_01_mk1,XEN L Graviton Turret Mk1,turrets,equipment,1,equipment noplayerblueprint turret,61175,67972,74769,turret_xen_l_laser_01_mk1_macro,
turret_xen_l_plasma_01_mk1,XEN L Seismic Charge Turret Mk1,turrets,equipment,1,equipment turret,92643,102937,113231,turret_xen_l_plasma_01_mk1_macro,
turret_xen_m_beam_02_mk1,XEN M Positron Turret Mk1,turrets,equipment,1,equipment noplayerblueprint turret,22028,24476,26923,turret_xen_m_beam_02_mk1_macro,
turret_xen_m_gatling_01_mk1,XEN M Needler Turret Mk1,turrets,equipment,1,equipment turret,14853,16503,18154,turret_xen_m_gatling_01_mk1_macro,
turret_xen_m_gatling_02_mk1,XEN M Needler Turret Mk1,turrets,equipment,1,equipment turret,14853,16503,18154,turret_xen_m_gatling_02_mk1_macro,
turret_xen_m_laser_01_mk1,XEN M Impulse Turret Mk1,turrets,equipment,1,equipment noplayerblueprint turret,22720,25245,27769,turret_xen_m_laser_01_mk1_macro,
turret_xen_m_laser_02_mk1,XEN M Impulse Turret Mk1,turrets,equipment,1,equipment noplayerblueprint turret,22720,25245,27769,turret_xen_m_laser_02_mk1_macro,
water,Water,water,container,6,container economy stationbuilding,32,53,74,,
waypointmarker_01,Nav Beacon,,equipment,1,equipment navbeacon,1131,1330,1530,env_deco_nav_beacon_t1_macro,
weaponcomponents,Weapon Components,shiptech,container,20,container economy,171,285,399,,
weapon_arg_l_destroyer_01_mk1,ARG Behemoth Main Battery,weapons,equipment,1,equipment weapon,1254814,1394238,1533662,weapon_arg_l_destroyer_01_mk1_macro,
weapon_arg_m_ion_01_mk1,ARG M Ion Blaster Mk1,weapons,equipment,1,equipment weapon,33296,36996,40696,weapon_arg_m_ion_01_mk1_macro,
weapon_arg_m_ion_01_mk2,ARG M Ion Blaster Mk2,weapons,equipment,1,equipment weapon,253067,281185,309304,weapon_arg_m_ion_01_mk2_macro,
weapon_arg_s_ion_01_mk1,ARG S Ion Blaster Mk1,weapons,equipment,1,equipment weapon,22198,24664,27130,weapon_arg_s_ion_01_mk1_macro,
weapon_arg_s_ion_01_mk2,ARG S Ion Blaster Mk2,weapons,equipment,1,equipment weapon,168711,187457,206203,weapon_arg_s_ion_01_mk2_macro,
weapon_gen_mine_01,Mine,weapons,equipment,1,equipment mine,4843,5698,6552,weapon_gen_mine_01_macro,
weapon_gen_mine_02,Tracker Mine,weapons,equipment,1,equipment mine,9055,10653,12250,weapon_gen_mine_02_macro,
weapon_gen_mine_03,Friend/Foe Mine,weapons,equipment,1,equipment mine,17478,20563,23647,weapon_gen_mine_03_macro,
weapon_gen_m_beam_01_mk1,M Beam Emitter Mk1,weapons,equipment,1,equipment weapon,33296,36996,40696,weapon_gen_m_beam_01_mk1_macro,
weapon_gen_m_beam_01_mk2,M Beam Emitter Mk2,weapons,equipment,1,equipment weapon,253067,281185,309304,weapon_gen_m_beam_01_mk2_macro,
weapon_gen_m_dumbfire_01_mk1,M Dumbfire Launcher Mk1,weapons,equipment,1,deprecated,22558,25064,27571,weapon_gen_m_dumbfire_01_mk1_macro,
weapon_gen_m_dumbfire_01_mk2,M Dumbfire Launcher Mk2,weapons,equipment,1,deprecated,111753,124170,136587,weapon_gen_m_dumbfire_01_mk2_macro,
weapon_gen_m_dumbfire_02_mk1,M Dumbfire Launcher,weapons,equipment,1,equipment missilelauncher weapon,28097,31219,34341,weapon_gen_m_dumbfire_02_mk1_macro,
weapon_gen_m_gatling_01_mk1,M Bolt Repeater Mk1,weapons,equipment,1,equipment weapon,48281,53646,59011,weapon_gen_m_gatling_01_mk1_macro,
weapon_gen_m_gatling_01_mk2,M Bolt Repeater Mk2,weapons,equipment,1,equipment weapon,313007,347785,382564,weapon_gen_m_gatling_01_mk2_macro,
weapon_gen_m_guided_01_mk1,M Tracking Launcher Mk1,weapons,equipment,1,deprecated,44770,49745,54719,weapon_gen_m_guided_01_mk1_macro,
weapon_gen_m_guided_01_mk2,M Tracking Launcher Mk2,weapons,equipment,1,deprecated,222815,247572,272330,weapon_gen_m_guided_01_mk2_macro,
weapon_gen_m_guided_02_mk1,M Tracking Launcher,weapons,equipment,1,equipment missilelauncher weapon,42483,47203,51923,weapon_gen_m_guided_02_mk1_macro,
weapon_gen_m_laser_01_mk1,M Pulse Laser Mk1,weapons,equipment,1,equipment weapon,18311,20346,22381,weapon_gen_m_laser_01_mk1_macro,
weapon_gen_m_laser_01_mk2,M Pulse Laser Mk2,weapons,equipment,1,equipment weapon,120479,133866,147253,weapon_gen_m_laser_01_mk2_macro,
weapon_gen_m_mining_01_mk1,M Mining Drill Mk1,weapons,equipment,1,equipment weapon,11659,12954,14249,weapon_gen_m_mining_01_mk1_macro,
weapon_gen_m_mining_01_mk2,M Mining Drill Mk2,weapons,equipment,1,equipment weapon,26644,29604,32564,weapon_gen_m_mining_01_mk2_macro,
weapon_gen_m_plasma_01_mk1,M Plasma Cannon Mk1,weapons,equipment,1,equipment weapon,78251,86946,95641,weapon_gen_m_plasma_01_mk1_macro,
weapon_gen_m_plasma_01_mk2,M Plasma Cannon Mk2,weapons,equipment,1,equipment weapon,432887,480985,529084,weapon_gen_m_plasma_01_mk2_macro,
weapon_gen_m_shotgun_01_mk1,M Shard Battery Mk1,weapons,equipment,1,equipment weapon,63266,70296,77326,weapon_gen_m_shotgun_01_mk1_macro,
weapon_gen_m_shotgun_01_mk2,M Shard Battery Mk2,weapons,equipment,1,equipment weapon,372947,414385,455824,weapon_gen_m_shotgun_01_mk2_macro,
weapon_gen_m_torpedo_01_mk1,M Torpedo Launcher Mk1,weapons,equipment,1,deprecated,78039,86710,95381,weapon_gen_m_torpedo_01_mk1_macro,
weapon_gen_m_torpedo_01_mk2,M Torpedo Launcher Mk2,weapons,equipment,1,deprecated,389160,432400,475640,weapon_gen_m_torpedo_01_mk2_macro,
weapon_gen_m_torpedo_02_mk1,M Torpedo Launcher,weapons,equipment,1,equipment missilelauncher weapon,60690,67433,74176,weapon_gen_m_torpedo_02_mk1_macro,
weapon_gen_spacesuit_demolition_01_mk1,Bomb Launcher,weapons,inventory,1,disallowdrop equipment inventory noblueprint noplayerblueprint personalupgrade weapon,175000,200000,225000,spacesuit_gen_bomblauncher_01_macro,
weapon_gen_spacesuit_laser_01_mk1,Hand Laser,weapons,inventory,1,disallowdrop equipment inventory noblueprint noplayerblueprint personalupgrade weapon,45000,60000,75000,spacesuit_gen_laser_01_macro,
weapon_gen_spacesuit_laser_02_mk1,Personal Blaster,weapons,inventory,1,disallowdrop equipment inventory noblueprint noplayerblueprint personalupgrade weapon,80000,100000,120000,spacesuit_gen_laser_02_macro,
weapon_gen_spacesuit_repairlaser_01_mk1,Repair Laser,weapons,inventory,1,disallowdrop equipment inventory noblueprint noplayerblueprint personalupgrade weapon,800,1000,1200,spacesuit_gen_repairweapon_01_macro,
weapon_gen_s_beam_01_mk1,S Beam Emitter Mk1,weapons,equipment,1,equipment weapon,22198,24664,27130,weapon_gen_s_beam_01_mk1_macro,
weapon_gen_s_beam_01_mk2,S Beam Emitter Mk2,weapons,equipment,1,equipment weapon,168711,187457,206203,weapon_gen_s_beam_01_mk2_macro,
weapon_gen_s_burst_01_mk1,S Burst Ray Mk1,weapons,equipment,1,equipment weapon,62158,69064,75970,weapon_gen_s_burst_01_mk1_macro,
weapon_gen_s_burst_01_mk2,S Burst Ray Mk2,weapons,equipment,1,equipment weapon,288591,320657,352723,weapon_gen_s_burst_01_mk2_macro,
weapon_gen_s_cannon_01_mk1,S Blast Mortar Mk1,weapons,equipment,1,equipment weapon,62158,69064,75970,weapon_gen_s_cannon_01_mk1_macro,
weapon_gen_s_cannon_01_mk2,S Blast Mortar Mk2,weapons,equipment,1,equipment weapon,328551,365057,401563,weapon_gen_s_cannon_01_mk2_macro,
weapon_gen_s_dumbfire_01_mk1,S Dumbfire Launcher Mk1,weapons,equipment,1,deprecated,6695,7439,8183,weapon_gen_s_dumbfire_01_mk1_macro,
weapon_gen_s_dumbfire_01_mk2,S Dumbfire Launcher Mk2,weapons,equipment,1,deprecated,13370,14855,16341,weapon_gen_s_dumbfire_01_mk2_macro,
weapon_gen_s_dumbfire_02_mk1,S Dumbfire Launcher,weapons,equipment,1,equipment missilelauncher weapon,17982,19980,21978,weapon_gen_s_dumbfire_02_mk1_macro,
weapon_gen_s_gatling_01_mk1,S Bolt Repeater Mk1,weapons,equipment,1,equipment weapon,32188,35764,39340,weapon_gen_s_gatling_01_mk1_macro,
weapon_gen_s_gatling_01_mk2,S Bolt Repeater Mk2,weapons,equipment,1,equipment weapon,208671,231857,255043,weapon_gen_s_gatling_01_mk2_macro,
weapon_gen_s_guided_01_mk1,S Tracking Launcher Mk1,weapons,equipment,1,deprecated,8277,9197,10117,weapon_gen_s_guided_01_mk1_macro,
weapon_gen_s_guided_01_mk2,S Tracking Launcher Mk2,weapons,equipment,1,deprecated,40349,44832,49316,weapon_gen_s_guided_01_mk2_macro,
weapon_gen_s_guided_02_mk1,S Tracking Launcher,weapons,equipment,1,equipment missilelauncher weapon,26853,29837,32821,weapon_gen_s_guided_02_mk1_macro,
weapon_gen_s_laser_01_mk1,S Pulse Laser Mk1,weapons,equipment,1,equipment weapon,12208,13564,14920,weapon_gen_s_laser_01_mk1_macro,
weapon_gen_s_laser_01_mk2,S Pulse Laser Mk2,weapons,equipment,1,equipment weapon,80320,89244,98168,weapon_gen_s_laser_01_mk2_macro,
weapon_gen_s_mining_01_mk1,S Mining Drill Mk1,weapons,equipment,1,equipment weapon,7772,8636,9500,weapon_gen_s_mining_01_mk1_macro,
weapon_gen_s_mining_01_mk2,S Mining Drill Mk2,weapons,equipment,1,equipment weapon,17762,19736,21710,weapon_gen_s_mining_01_mk2_macro,
weapon_gen_s_plasma_01_mk1,S Plasma Cannon Mk1,weapons,equipment,1,equipment weapon,52168,57964,63760,weapon_gen_s_plasma_01_mk1_macro,
weapon_gen_s_plasma_01_mk2,S Plasma Cannon Mk2,weapons,equipment,1,equipment weapon,288591,320657,352723,weapon_gen_s_plasma_01_mk2_macro,
weapon_gen_s_shotgun_01_mk1,S Shard Battery Mk1,weapons,equipment,1,equipment weapon,42178,46864,51550,weapon_gen_s_shotgun_01_mk1_macro,
weapon_gen_s_shotgun_01_mk2,S Shard Battery Mk2,weapons,equipment,1,equipment weapon,248631,276257,303883,weapon_gen_s_shotgun_01_mk2_macro,
weapon_gen_s_torpedo_01_mk1,S Torpedo Launcher Mk1,weapons,equipment,1,deprecated,22558,25064,27571,weapon_gen_s_torpedo_01_mk1_macro,
weapon_gen_s_torpedo_01_mk2,S Torpedo Launcher Mk2,weapons,equipment,1,deprecated,111753,124170,136587,weapon_gen_s_torpedo_01_mk2_macro,
weapon_gen_s_torpedo_02_mk1,S Torpedo Launcher,weapons,equipment,1,equipment missilelauncher weapon,38362,42624,46886,weapon_gen_s_torpedo_02_mk1_macro,
weapon_kha_l_beam_01_mk1,KHA Ravager Main Battery,weapons,equipment,1,equipment noblueprint noplayerblueprint weapon,0,0,0,weapon_kha_l_beam_01_mk1_macro,
weapon_kha_m_laser_01_mk1,KHA M Kyon Emitter Mk1,weapons,equipment,1,equipment noblueprint noplayerblueprint weapon,0,0,0,weapon_kha_m_laser_01_mk1_macro,
weapon_kha_s_laser_01_mk1,KHA S Kyon Emitter Mk1,weapons,equipment,1,equipment noblueprint noplayerblueprint weapon,0,0,0,weapon_kha_s_laser_01_mk1_macro,
weapon_kha_xl_battleship_01_mk1,KHA Obliterator Main Battery,weapons,equipment,1,equipment noblueprint noplayerblueprint weapon,0,0,0,weapon_kha_xl_battleship_01_mk1_macro,
weapon_par_l_destroyer_01_mk1,PAR Odysseus Main Battery,weapons,equipment,1,equipment weapon,1104694,1227438,1350182,weapon_par_l_destroyer_01_mk1_macro,
weapon_par_m_railgun_01_mk1,PAR M Mass Driver Mk1,weapons,equipment,1,equipment weapon,108221,120246,132271,weapon_par_m_railgun_01_mk1_macro,
weapon_par_m_railgun_01_mk2,PAR M Mass Driver Mk2,weapons,equipment,1,equipment weapon,552767,614185,675604,weapon_par_m_railgun_01_mk2_macro,
weapon_par_s_railgun_01_mk1,PAR S Mass Driver Mk1,weapons,equipment,1,equipment weapon,114286,126984,139682,weapon_par_s_railgun_01_mk1_macro,
weapon_par_s_railgun_01_mk2,PAR S Mass Driver Mk2,weapons,equipment,1,equipment weapon,368511,409457,450403,weapon_par_s_railgun_01_mk2_macro,
weapon_tel_l_destroyer_01_mk1,TEL Phoenix Main Battery,weapons,equipment,1,equipment weapon,954844,1060938,1167032,weapon_tel_l_destroyer_01_mk1_macro,
weapon_tel_m_charge_01_mk1,TEL M Muon Disintegrator Mk1,weapons,equipment,1,equipment weapon,63266,70296,77326,weapon_tel_m_charge_01_mk1_macro,
weapon_tel_m_charge_01_mk2,TEL M Muon Disintegrator Mk2,weapons,equipment,1,equipment weapon,372947,414385,455824,weapon_tel_m_charge_01_mk2_macro,
weapon_tel_s_charge_01_mk1,TEL S Muon Disintegrator Mk1,weapons,equipment,1,equipment weapon,42178,46864,51550,weapon_tel_s_charge_01_mk1_macro,
weapon_tel_s_charge_01_mk2,TEL S Muon Disintegrator Mk2,weapons,equipment,1,equipment weapon,248631,276257,303883,weapon_tel_s_charge_01_mk2_macro,
weapon_xen_m_beam_01_mk1,XEN M Plasma Cutter Beam Mk1,weapons,equipment,1,equipment weapon,34961,38846,42731,weapon_xen_m_beam_01_mk1_macro,
weapon_xen_m_laser_01_mk1,XEN M Impulse Projector Mk1,weapons,equipment,1,equipment noplayerblueprint weapon,50696,56329,61962,weapon_xen_m_laser_01_mk1_macro,
weapon_xen_m_laser_02_mk1,XEN M Impulse Projector Mk1,weapons,equipment,1,equipment weapon,50696,56329,61962,weapon_xen_m_laser_02_mk1_macro,
weapon_xen_m_mining_01_mk1,XEN M Mining Drill Mk1,weapons,equipment,1,equipment noplayerblueprint weapon,12241,13601,14961,weapon_xen_m_mining_01_mk1_macro,
weapon_xen_m_mining_02_mk1,XEN M Mining Drill Mk1,weapons,equipment,1,equipment weapon,12241,13601,14961,weapon_xen_m_mining_02_mk1_macro,
weapon_xen_s_gatling_01_mk1,XEN S Needler Gun Mk1,weapons,equipment,1,equipment weapon,33797,37552,41307,weapon_xen_s_gatling_01_mk1_macro,
weapon_xen_s_laser_01_mk1,XEN S Impulse Projector Mk1,weapons,equipment,1,equipment noplayerblueprint weapon,23307,25897,28487,weapon_xen_s_laser_01_mk1_macro,
wheat,Wheat,agricultural,container,4,container economy,19,31,44,,
workunit_busy,Busy Workunit,,workunit,1,workunit,68,68,68,,
workunit_idle,Idle Workunit,,workunit,1,workunit,45,45,45,,
bofu,BoFu,food,container,4,container economy,61,101,142,,ego_dlc_boron
bogas,BoGas,refined,container,4,container economy,44,73,102,,ego_dlc_boron
engine_bor_l_travel_01_mk1,BOR L All-round Engine Mk1,engines,equipment,1,engine equipment,366089,411336,456583,engine_bor_l_travel_01_mk1_macro,ego_dlc_boron
engine_bor_m_allround_01_mk1,BOR M All-round Engine Mk1,engines,equipment,1,engine equipment,11650,13090,14530,engine_bor_m_allround_01_mk1_macro,ego_dlc_boron
engine_bor_m_allround_01_mk2,BOR M All-round Engine Mk2,engines,equipment,1,engine equipment,55219,62044,68869,engine_bor_m_allround_01_mk2_macro,ego_dlc_boron
engine_bor_m_allround_01_mk3,BOR M All-round Engine Mk3,engines,equipment,1,engine equipment,265845,298703,331560,engine_bor_m_allround_01_mk3_macro,ego_dlc_boron
engine_bor_s_allround_01_mk1,BOR S All-round Engine Mk1,engines,equipment,1,engine equipment,7912,8890,9868,engine_bor_s_allround_01_mk1_macro,ego_dlc_boron
engine_bor_s_allround_01_mk2,BOR S All-round Engine Mk2,engines,equipment,1,engine equipment,38480,43236,47992,engine_bor_s_allround_01_mk2_macro,ego_dlc_boron
engine_bor_s_allround_01_mk3,BOR S All-round Engine Mk3,engines,equipment,1,engine equipment,164472,184800,205129,engine_bor_s_allround_01_mk3_macro,ego_dlc_boron
engine_bor_xl_travel_01_mk1,BOR XL All-round Engine Mk1,engines,equipment,1,engine equipment,652752,725280,797808,engine_bor_xl_travel_01_mk1_macro,ego_dlc_boron
module_bor_build_dockarea_m_01,Boron S/M Ship Fabrication Bay,,container,1,module,94609703,111305533,128001363,buildmodule_bor_ships_m_dockarea_01_macro,ego_dlc_boron
module_bor_build_l_01,Boron L Ship Fabrication Bay,,container,1,module,198161899,233131646,268101393,buildmodule_bor_ships_l_macro,ego_dlc_boron
module_bor_build_xl_01,Boron XL Ship Fabrication Bay,,container,1,module,201558642,237127814,272696986,buildmodule_bor_ships_xl_macro,ego_dlc_boron
module_bor_conn_base_01,Boron Base Connection Structure 01,,container,1,module,83144,97817,112490,struct_bor_base_01_macro,ego_dlc_boron
module_bor_conn_base_02,Boron Base Connection Structure 02,,container,1,module,10600,119529,137458,struct_bor_base_02_macro,ego_dlc_boron
module_bor_conn_base_03,Boron Base Connection Structure 03,,container,1,module,108726,127913,147100,struct_bor_base_03_macro,ego_dlc_boron
module_bor_conn_base_04,Boron Base Connection Structure 04,,container,1,module,114908,135186,155464,struct_bor_base_04_macro,ego_dlc_boron
module_bor_conn_base_05,Boron Base Connection Structure 05,,container,1,module,126095,148347,170599,struct_bor_base_05_macro,ego_dlc_boron
module_bor_conn_cross_01,Boron Y Connection Structure 01,,container,1,module,71831,84507,97183,struct_bor_cross_01_macro,ego_dlc_boron
module_bor_conn_cross_02,Boron Hex Connection Structure 01,,container,1,module,89522,105320,121118,struct_bor_cross_02_macro,ego_dlc_boron
module_bor_conn_vertical_01,Boron Vertical Connection Structure 01,,container,1,module,59537,70044,80551,struct_bor_vertical_01_macro,ego_dlc_boron
module_bor_conn_vertical_02,Boron Vertical Connection Structure 02,,container,1,module,77977,91738,105499,struct_bor_vertical_02_macro,ego_dlc_boron
