ware,method,time,amount,input_ware,input_amount,work_effect
weapon_spl_m_railgun_01_mk1,default,10,1,advancedelectronics,28,
weapon_spl_m_railgun_01_mk1,default,10,1,energycells,260,
weapon_spl_m_railgun_01_mk1,default,10,1,weaponcomponents,29,
weapon_spl_m_railgun_01_mk2,default,10,1,advancedelectronics,146,
weapon_spl_m_railgun_01_mk2,default,10,1,energycells,1330,
weapon_spl_m_railgun_01_mk2,default,10,1,weaponcomponents,149,
weapon_spl_m_shotgun_01_mk1,default,10,1,advancedelectronics,4,
weapon_spl_m_shotgun_01_mk1,default,10,1,energycells,44,
weapon_spl_m_shotgun_01_mk1,default,10,1,weaponcomponents,4,
weapon_spl_m_shotgun_01_mk2,default,10,1,advancedelectronics,32,
weapon_spl_m_shotgun_01_mk2,default,10,1,energycells,289,
weapon_spl_m_shotgun_01_mk2,default,10,1,weaponcomponents,32,
weapon_spl_m_sticky_01_mk1,default,10,1,advancedelectronics,8,
weapon_spl_m_sticky_01_mk1,default,10,1,energycells,80,
weapon_spl_m_sticky_01_mk1,default,10,1,weaponcomponents,8,
weapon_spl_m_sticky_01_mk2,default,10,1,advancedelectronics,67,
weapon_spl_m_sticky_01_mk2,default,10,1,energycells,608,
weapon_spl_m_sticky_01_mk2,default,10,1,weaponcomponents,68,
weapon_spl_s_gatling_01_mk1,default,10,1,advancedelectronics,11,
weapon_spl_s_gatling_01_mk1,default,10,1,energycells,101,
weapon_spl_s_gatling_01_mk1,default,10,1,weaponcomponents,11,
weapon_spl_s_gatling_01_mk2,default,10,1,advancedelectronics,66,
weapon_spl_s_gatling_01_mk2,default,10,1,energycells,598,
weapon_spl_s_gatling_01_mk2,default,10,1,weaponcomponents,67,
weapon_spl_s_railgun_01_mk1,default,10,1,advancedelectronics,30,
weapon_spl_s_railgun_01_mk1,default,10,1,energycells,275,
weapon_spl_s_railgun_01_mk1,default,10,1,weaponcomponents,30,
weapon_spl_s_railgun_01_mk2,default,10,1,advancedelectronics,97,
weapon_spl_s_railgun_01_mk2,default,10,1,energycells,886,
weapon_spl_s_railgun_01_mk2,default,10,1,weaponcomponents,99,
weapon_spl_s_shotgun_01_mk1,default,10,1,advancedelectronics,3,
weapon_spl_s_shotgun_01_mk1,default,10,1,energycells,29,
weapon_spl_s_shotgun_01_mk1,default,10,1,weaponcomponents,3,
weapon_spl_s_shotgun_01_mk2,default,10,1,advancedelectronics,21,
weapon_spl_s_shotgun_01_mk2,default,10,1,energycells,193,
weapon_spl_s_shotgun_01_mk2,default,10,1,weaponcomponents,21,
weapon_spl_s_sticky_01_mk1,default,10,1,advancedelectronics,5,
weapon_spl_s_sticky_01_mk1,default,10,1,energycells,53,
weapon_spl_s_sticky_01_mk1,default,10,1,weaponcomponents,5,
weapon_spl_s_sticky_01_mk2,default,10,1,advancedelectronics,44,
weapon_spl_s_sticky_01_mk2,default,10,1,energycells,405,
weapon_spl_s_sticky_01_mk2,default,10,1,weaponcomponents,45,
computronicsubstrate,default,600,98,energycells,4000,0.1
computronicsubstrate,default,600,98,hydrogen,2000,0.1
computronicsubstrate,default,600,98,ore,3000,0.1
computronicsubstrate,default,600,98,silicon,3000,0.1
computronicsubstrate,recycling,300,50,energycells,12500,0.1
computronicsubstrate,recycling,300,50,scrapmetal,1000,0.1
engine_spacesuit_weak,default,10,1,,,
engine_ter_l_allround_01_mk1,default,20,1,computronicsubstrate,35,
engine_ter_l_allround_01_mk1,default,20,1,energycells,1000,
engine_ter_l_allround_01_mk1,default,20,1,metallicmicrolattice,182,
engine_ter_l_allround_01_mk1,default,20,1,siliconcarbide,30,
engine_ter_l_travel_01_mk1,default,20,1,computronicsubstrate,24,
engine_ter_l_travel_01_mk1,default,20,1,energycells,844,
engine_ter_l_travel_01_mk1,default,20,1,metallicmicrolattice,270,
engine_ter_l_travel_01_mk1,default,20,1,siliconcarbide,29,
engine_ter_m_allround_01_mk1,default,15,1,computronicsubstrate,1,
engine_ter_m_allround_01_mk1,default,15,1,energycells,150,
engine_ter_m_allround_01_mk1,default,15,1,metallicmicrolattice,20,
engine_ter_m_allround_01_mk1,default,15,1,siliconcarbide,1,
engine_ter_m_allround_01_mk2,default,15,1,computronicsubstrate,6,
engine_ter_m_allround_01_mk2,default,15,1,energycells,300,
engine_ter_m_allround_01_mk2,default,15,1,metallicmicrolattice,63,
engine_ter_m_allround_01_mk2,default,15,1,siliconcarbide,5,
engine_ter_m_allround_01_mk3,default,15,1,computronicsubstrate,31,
engine_ter_m_allround_01_mk3,default,15,1,energycells,600,
engine_ter_m_allround_01_mk3,default,15,1,metallicmicrolattice,193,
engine_ter_m_allround_01_mk3,default,15,1,siliconcarbide,31,
engine_ter_m_combat_01_mk1,default,15,1,computronicsubstrate,1,
engine_ter_m_combat_01_mk1,default,15,1,energycells,150,
engine_ter_m_combat_01_mk1,default,15,1,metallicmicrolattice,21,
engine_ter_m_combat_01_mk1,default,15,1,siliconcarbide,3,
engine_ter_m_combat_01_mk2,default,15,1,computronicsubstrate,7,
engine_ter_m_combat_01_mk2,default,15,1,energycells,300,
engine_ter_m_combat_01_mk2,default,15,1,metallicmicrolattice,69,
engine_ter_m_combat_01_mk2,default,15,1,siliconcarbide,8,
engine_ter_m_combat_01_mk3,default,15,1,computronicsubstrate,38,
engine_ter_m_combat_01_mk3,default,15,1,energycells,600,
engine_ter_m_combat_01_mk3,default,15,1,metallicmicrolattice,204,
engine_ter_m_combat_01_mk3,default,15,1,siliconcarbide,35,
engine_ter_m_travel_01_mk1,default,15,1,computronicsubstrate,1,
engine_ter_m_travel_01_mk1,default,15,1,energycells,150,
engine_ter_m_travel_01_mk1,default,15,1,metallicmicrolattice,21,
engine_ter_m_travel_01_mk1,default,15,1,siliconcarbide,2,
engine_ter_m_travel_01_mk2,default,15,1,computronicsubstrate,6,
engine_ter_m_travel_01_mk2,default,15,1,energycells,300,
engine_ter_m_travel_01_mk2,default,15,1,metallicmicrolattice,78,
engine_ter_m_travel_01_mk2,default,15,1,siliconcarbide,10,
engine_ter_m_travel_01_mk3,default,15,1,computronicsubstrate,36,
engine_ter_m_travel_01_mk3,default,15,1,energycells,600,
engine_ter_m_travel_01_mk3,default,15,1,metallicmicrolattice,214,
engine_ter_m_travel_01_mk3,default,15,1,siliconcarbide,35,
engine_ter_s_allround_01_mk1,default,10,1,energycells,100,
engine_ter_s_allround_01_mk1,default,10,1,metallicmicrolattice,35,
engine_ter_s_allround_01_mk1,default,10,1,siliconcarbide,2,
engine_ter_s_allround_01_mk2,default,10,1,computronicsubstrate,2,
engine_ter_s_allround_01_mk2,default,10,1,energycells,200,
engine_ter_s_allround_01_mk2,default,10,1,metallicmicrolattice,50,
engine_ter_s_allround_01_mk2,default,10,1,siliconcarbide,5,
engine_ter_s_allround_01_mk3,default,10,1,computronicsubstrate,13,
engine_ter_s_allround_01_mk3,default,10,1,energycells,400,
engine_ter_s_allround_01_mk3,default,10,1,metallicmicrolattice,93,
engine_ter_s_allround_01_mk3,default,10,1,siliconcarbide,13,
engine_ter_s_combat_01_mk1,default,10,1,energycells,100,
engine_ter_s_combat_01_mk1,default,10,1,metallicmicrolattice,36,
engine_ter_s_combat_01_mk1,default,10,1,siliconcarbide,4,
engine_ter_s_combat_01_mk2,default,10,1,computronicsubstrate,4,
engine_ter_s_combat_01_mk2,default,10,1,energycells,200,
engine_ter_s_combat_01_mk2,default,10,1,metallicmicrolattice,33,
engine_ter_s_combat_01_mk2,default,10,1,siliconcarbide,5,
engine_ter_s_combat_01_mk3,default,10,1,computronicsubstrate,19,
engine_ter_s_combat_01_mk3,default,10,1,energycells,400,
engine_ter_s_combat_01_mk3,default,10,1,metallicmicrolattice,127,
engine_ter_s_combat_01_mk3,default,10,1,siliconcarbide,22,
engine_ter_s_travel_01_mk1,default,10,1,energycells,100,
engine_ter_s_travel_01_mk1,default,10,1,metallicmicrolattice,35,
engine_ter_s_travel_01_mk1,default,10,1,siliconcarbide,3,
engine_ter_s_travel_01_mk2,default,10,1,computronicsubstrate,3,
engine_ter_s_travel_01_mk2,default,10,1,energycells,200,
engine_ter_s_travel_01_mk2,default,10,1,metallicmicrolattice,42,
engine_ter_s_travel_01_mk2,default,10,1,siliconcarbide,6,
engine_ter_s_travel_01_mk3,default,10,1,computronicsubstrate,18,
engine_ter_s_travel_01_mk3,default,10,1,energycells,400,
engine_ter_s_travel_01_mk3,default,10,1,metallicmicrolattice,114,
engine_ter_s_travel_01_mk3,default,10,1,siliconcarbide,17,
engine_ter_xl_allround_01_mk1,default,30,1,computronicsubstrate,33,
engine_ter_xl_allround_01_mk1,default,30,1,energycells,1131,
engine_ter_xl_allround_01_mk1,default,30,1,metallicmicrolattice,362,
engine_ter_xl_allround_01_mk1,default,30,1,siliconcarbide,38,
engine_ter_xl_travel_01_mk1,default,30,1,computronicsubstrate,30,
engine_ter_xl_travel_01_mk1,default,30,1,energycells,1040,
engine_ter_xl_travel_01_mk1,default,30,1,metallicmicrolattice,333,
engine_ter_xl_travel_01_mk1,default,30,1,siliconcarbide,35,
metallicmicrolattice,default,180,190,energycells,50,0.2
metallicmicrolattice,default,180,190,helium,130,0.2
metallicmicrolattice,default,180,190,ore,50,0.2
module_ter_build_dockarea_m_01,default,1298,1,computronicsubstrate,895,
module_ter_build_dockarea_m_01,default,1298,1,energycells,6620,
module_ter_build_dockarea_m_01,default,1298,1,siliconcarbide,1843,
module_ter_build_l_01,default,731,1,computronicsubstrate,505,
module_ter_build_l_01,default,731,1,energycells,3731,
module_ter_build_l_01,default,731,1,siliconcarbide,1039,
module_ter_build_xl_01,default,954,1,computronicsubstrate,658,
module_ter_build_xl_01,default,954,1,energycells,4866,
module_ter_build_xl_01,default,954,1,siliconcarbide,1354,
module_ter_conn_base_01,default,37,1,computronicsubstrate,3,
module_ter_conn_base_01,default,37,1,energycells,19,
module_ter_conn_base_01,default,37,1,siliconcarbide,5,
module_ter_conn_base_02,default,53,1,computronicsubstrate,4,
module_ter_conn_base_02,default,53,1,energycells,27,
module_ter_conn_base_02,default,53,1,siliconcarbide,8,
module_ter_conn_base_03,default,74,1,computronicsubstrate,5,
module_ter_conn_base_03,default,74,1,energycells,38,
module_ter_conn_base_03,default,74,1,siliconcarbide,11,
module_ter_conn_cross_01,default,74,1,computronicsubstrate,5,
module_ter_conn_cross_01,default,74,1,energycells,38,
module_ter_conn_cross_01,default,74,1,siliconcarbide,11,
module_ter_conn_vertical_01,default,37,1,computronicsubstrate,3,
module_ter_conn_vertical_01,default,37,1,energycells,19,
module_ter_conn_vertical_01,default,37,1,siliconcarbide,5,
module_ter_conn_vertical_02,default,53,1,computronicsubstrate,4,
module_ter_conn_vertical_02,default,53,1,energycells,27,
module_ter_conn_vertical_02,default,53,1,siliconcarbide,8,
module_ter_def_claim_01,default,1162,1,computronicsubstrate,80,
module_ter_def_claim_01,default,1162,1,energycells,593,
module_ter_def_claim_01,default,1162,1,siliconcarbide,165,
module_ter_def_disc_01,default,822,1,computronicsubstrate,57,
module_ter_def_disc_01,default,822,1,energycells,419,
module_ter_def_disc_01,default,822,1,siliconcarbide,117,
module_ter_def_tube_01,default,581,1,computronicsubstrate,40,
module_ter_def_tube_01,default,581,1,energycells,296,
module_ter_def_tube_01,default,581,1,siliconcarbide,83,
module_ter_dock_m_01_hightech,default,318,1,computronicsubstrate,11,
module_ter_dock_m_01_hightech,default,318,1,energycells,81,
module_ter_dock_m_01_hightech,default,318,1,siliconcarbide,23,
module_ter_equip_dockarea_m_01,default,650,1,computronicsubstrate,447,
module_ter_equip_dockarea_m_01,default,650,1,energycells,3312,
module_ter_equip_dockarea_m_01,default,650,1,siliconcarbide,921,
module_ter_equip_l_01,default,364,1,computronicsubstrate,252,
module_ter_equip_l_01,default,364,1,energycells,1866,
module_ter_equip_l_01,default,364,1,siliconcarbide,519,
module_ter_equip_xl_01,default,477,1,computronicsubstrate,329,
module_ter_equip_xl_01,default,477,1,energycells,2434,
module_ter_equip_xl_01,default,477,1,siliconcarbide,677,
module_ter_hab_l_01,default,1162,1,computronicsubstrate,80,
module_ter_hab_l_01,default,1162,1,energycells,593,
module_ter_hab_l_01,default,1162,1,siliconcarbide,165,
module_ter_hab_m_01,default,822,1,computronicsubstrate,57,
module_ter_hab_m_01,default,822,1,energycells,419,
module_ter_hab_m_01,default,822,1,siliconcarbide,117,
module_ter_hab_s_01,default,581,1,computronicsubstrate,40,
module_ter_hab_s_01,default,581,1,energycells,296,
module_ter_hab_s_01,default,581,1,siliconcarbide,83,
module_ter_pier_01,default,750,1,computronicsubstrate,146,
module_ter_pier_01,default,750,1,energycells,1083,
module_ter_pier_01,default,750,1,siliconcarbide,301,
module_ter_pier_02,default,433,1,computronicsubstrate,85,
module_ter_pier_02,default,433,1,energycells,625,
module_ter_pier_02,default,433,1,siliconcarbide,174,
module_ter_pier_03,default,866,1,computronicsubstrate,169,
module_ter_pier_03,default,866,1,energycells,1250,
module_ter_pier_03,default,866,1,siliconcarbide,348,
module_ter_pier_04,default,433,1,computronicsubstrate,85,
module_ter_pier_04,default,433,1,energycells,625,
module_ter_pier_04,default,433,1,siliconcarbide,174,
module_ter_pier_tradestation_01,default,1225,1,computronicsubstrate,239,
module_ter_pier_tradestation_01,default,1225,1,energycells,1768,
module_ter_pier_tradestation_01,default,1225,1,siliconcarbide,492,
module_ter_prod_computronicsubstrate_01,default,800,1,computronicsubstrate,238,
module_ter_prod_computronicsubstrate_01,default,800,1,energycells,688,
module_ter_prod_computronicsubstrate_01,default,800,1,siliconcarbide,155,
module_ter_prod_energycells_01,default,175,1,computronicsubstrate,24,
module_ter_prod_energycells_01,default,175,1,energycells,100,
module_ter_prod_energycells_01,default,175,1,siliconcarbide,20,
module_ter_prod_medicalsupplies_01,default,336,1,computronicsubstrate,17,
module_ter_prod_medicalsupplies_01,default,336,1,energycells,50,
module_ter_prod_medicalsupplies_01,default,336,1,siliconcarbide,11,
module_ter_prod_metallicmicrolattice_01,default,152,1,computronicsubstrate,6,
module_ter_prod_metallicmicrolattice_01,default,152,1,energycells,18,
module_ter_prod_metallicmicrolattice_01,default,152,1,siliconcarbide,4,
module_ter_prod_proteinpaste_01,default,592,1,computronicsubstrate,73,
module_ter_prod_proteinpaste_01,default,592,1,energycells,211,
module_ter_prod_proteinpaste_01,default,592,1,siliconcarbide,47,
module_ter_prod_scrap_recycler,default,777,1,computronicsubstrate,99,
module_ter_prod_scrap_recycler,default,777,1,energycells,131,
module_ter_prod_scrap_recycler,default,777,1,siliconcarbide,21,
module_ter_prod_siliconcarbide_01,default,486,1,computronicsubstrate,40,
module_ter_prod_siliconcarbide_01,default,486,1,energycells,117,
module_ter_prod_siliconcarbide_01,default,486,1,siliconcarbide,26,
module_ter_prod_stimulants_01,default,707,1,computronicsubstrate,140,
module_ter_prod_stimulants_01,default,707,1,energycells,407,
module_ter_prod_stimulants_01,default,707,1,siliconcarbide,92,
module_ter_prod_terranmre_01,default,436,1,computronicsubstrate,30,
module_ter_prod_terranmre_01,default,436,1,energycells,89,
module_ter_prod_terranmre_01,default,436,1,siliconcarbide,20,
module_ter_stor_container_l_01,default,671,1,computronicsubstrate,36,
module_ter_stor_container_l_01,default,671,1,energycells,265,
module_ter_stor_container_l_01,default,671,1,siliconcarbide,74,
module_ter_stor_container_m_01,default,450,1,computronicsubstrate,24,
module_ter_stor_container_m_01,default,450,1,energycells,178,
module_ter_stor_container_m_01,default,450,1,siliconcarbide,50,
module_ter_stor_container_m_tradestation,default,520,1,computronicsubstrate,28,
module_ter_stor_container_m_tradestation,default,520,1,energycells,205,
module_ter_stor_container_m_tradestation,default,520,1,siliconcarbide,57,
module_ter_stor_container_s_01,default,260,1,computronicsubstrate,14,
module_ter_stor_container_s_01,default,260,1,energycells,103,
module_ter_stor_container_s_01,default,260,1,siliconcarbide,29,
module_ter_stor_liquid_l_01,default,671,1,computronicsubstrate,36,
module_ter_stor_liquid_l_01,default,671,1,energycells,265,
module_ter_stor_liquid_l_01,default,671,1,siliconcarbide,74,
module_ter_stor_liquid_m_01,default,450,1,computronicsubstrate,24,
module_ter_stor_liquid_m_01,default,450,1,energycells,178,
module_ter_stor_liquid_m_01,default,450,1,siliconcarbide,50,
module_ter_stor_liquid_s_01,default,260,1,computronicsubstrate,14,
module_ter_stor_liquid_s_01,default,260,1,energycells,103,
module_ter_stor_liquid_s_01,default,260,1,siliconcarbide,29,
module_ter_stor_liquid_s_tradestation,default,367,1,computronicsubstrate,20,
module_ter_stor_liquid_s_tradestation,default,367,1,energycells,145,
module_ter_stor_liquid_s_tradestation,default,367,1,siliconcarbide,40,
module_ter_stor_solid_l_01,default,671,1,computronicsubstrate,36,
module_ter_stor_solid_l_01,default,671,1,energycells,265,
module_ter_stor_solid_l_01,default,671,1,siliconcarbide,74,
module_ter_stor_solid_m_01,default,450,1,computronicsubstrate,24,
module_ter_stor_solid_m_01,default,450,1,energycells,178,
module_ter_stor_solid_m_01,default,450,1,siliconcarbide,50,
module_ter_stor_solid_s_01,default,260,1,computronicsubstrate,14,
module_ter_stor_solid_s_01,default,260,1,energycells,103,
module_ter_stor_solid_s_01,default,260,1,siliconcarbide,29,
proteinpaste,default,300,219,energycells,80,0.3
proteinpaste,default,300,219,ice,80,0.3
proteinpaste,default,300,219,methane,200,0.3
shield_ter_l_standard_01_mk1,default,20,1,computronicsubstrate,2,
shield_ter_l_standard_01_mk1,default,20,1,energycells,263,
shield_ter_l_standard_01_mk1,default,20,1,metallicmicrolattice,36,
shield_ter_l_standard_01_mk1,default,20,1,siliconcarbide,4,
shield_ter_l_standard_01_mk2,default,20,1,computronicsubstrate,10,
shield_ter_l_standard_01_mk2,default,20,1,energycells,1357,
shield_ter_l_standard_01_mk2,default,20,1,metallicmicrolattice,144,
shield_ter_l_standard_01_mk2,default,20,1,siliconcarbide,20,
shield_ter_l_standard_01_mk3,default,20,1,computronicsubstrate,40,
shield_ter_l_standard_01_mk3,default,20,1,energycells,5286,
shield_ter_l_standard_01_mk3,default,20,1,metallicmicrolattice,563,
shield_ter_l_standard_01_mk3,default,20,1,siliconcarbide,79,
shield_ter_m_standard_01_mk1,default,10,1,computronicsubstrate,1,
shield_ter_m_standard_01_mk1,default,10,1,energycells,36,
shield_ter_m_standard_01_mk1,default,10,1,metallicmicrolattice,5,
shield_ter_m_standard_01_mk1,default,10,1,siliconcarbide,1,
shield_ter_m_standard_01_mk2,default,10,1,computronicsubstrate,4,
shield_ter_m_standard_01_mk2,default,10,1,energycells,550,
shield_ter_m_standard_01_mk2,default,10,1,metallicmicrolattice,48,
shield_ter_m_standard_01_mk2,default,10,1,siliconcarbide,12,
